scenario,map_name,target_mode,method,agents,seed,solved,soc,sum_shortest_distances,normalized_cost,initial_solution_cost,first_solution_cost,effective_initial_cost,improvement_pct,wall_time_s
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,200,13,1,4952,3788,1.307286166842661,,4250,4250.0,-16.51764705882353,9.178324460983276
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,200,17,1,4413,3422,1.2895967270601987,,3858,3858.0,-14.385692068429238,9.149234771728516
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,200,15,1,8571,5532,1.549349240780911,,6704,6704.0,-27.849045346062052,9.120481252670288
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,200,18,1,5984,4250,1.408,,4984,4984.0,-20.064205457463885,9.176395177841187
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,200,14,1,8256,5291,1.5603855603855603,,6391,6391.0,-29.181661711782194,9.19675874710083
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,200,24,1,5194,3828,1.3568443051201673,,4261,4261.0,-21.896268481577096,9.155434131622314
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,200,26,1,6073,4435,1.3693348365276212,,5056,5056.0,-20.11471518987342,9.224547624588013
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,200,21,1,8515,6205,1.3722804190169218,,7014,7014.0,-21.400057028799544,9.200414419174194
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,200,20,1,9318,6127,1.5208095315815244,,7329,7329.0,-27.13876381498158,9.19213581085205
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,200,16,1,14517,8003,1.8139447707109835,,11110,11110.0,-30.666066606660667,9.226116418838501
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,200,22,1,8905,5603,1.5893271461716938,,6545,6545.0,-36.058059587471355,9.221528053283691
fig3_random-64-64-20_random,random-64-64-20,random,lacam_focal_h,800,27,1,2934,2442,1.2014742014742015,,2904,2904.0,-1.0330578512396693,9.345329761505127
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,200,28,1,6814,4520,1.5075221238938052,,5230,5230.0,-30.2868068833652,9.229761362075806
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,200,23,1,10840,6704,1.6169451073985681,,7856,7856.0,-37.983706720977594,9.238406658172607
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,200,25,1,5907,4117,1.434782608695652,,4763,4763.0,-24.018475750577366,9.27182650566101
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,200,29,1,13137,7164,1.833752093802345,,9841,9841.0,-33.49253124682451,9.21573805809021
fig3_random-64-64-20_random,random-64-64-20,random,lacam_focal_h,800,26,1,2852,2437,1.1702913418137053,,2840,2840.0,-0.4225352112676056,9.4480299949646
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,200,30,1,5406,3744,1.4439102564102564,,4351,4351.0,-24.247299471385887,9.21096920967102
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,200,19,1,11028,6209,1.7761314221291673,,7623,7623.0,-44.667453758362846,9.302244901657104
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,200,27,1,10711,6318,1.6953149730927508,,8066,8066.0,-32.79196627820481,9.227187395095825
fig3_random-64-64-20_random,random-64-64-20,random,lacam_focal_h,800,28,1,2825,2433,1.1611179613645706,,2805,2805.0,-0.7130124777183601,9.294871091842651
fig3_random-64-64-20_random,random-64-64-20,random,lacam_focal_h,800,29,1,2945,2435,1.2094455852156059,,2923,2923.0,-0.752651385562778,9.372989177703857
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,dbs_hungarian,200,2,1,10534,7277,1.4475745499519033,12035,,12035.0,12.471956792687994,10.185287952423096
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,dbs_hungarian,400,27,0,,12593,nan,,,nan,nan,0.4797203540802002
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,dbs_hungarian,400,28,0,,11497,nan,,,nan,nan,0.5121002197265625
fig3_random-64-64-20_random,random-64-64-20,random,dbs_hungarian,800,27,1,2902,2442,1.1883701883701883,3068,,3068.0,5.410691003911343,10.592779159545898
fig3_random-64-64-20_random,random-64-64-20,random,dbs_hungarian,800,28,1,2772,2433,1.1393341553637484,2970,,2970.0,6.666666666666667,10.536175727844238
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,dbs_hungarian,400,29,0,,14139,nan,,,nan,nan,0.4210343360900879
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,dbs_hungarian,200,3,1,8135,5556,1.4641828653707702,9242,,9242.0,11.977926855658948,10.194547891616821
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,400,15,1,23666,10994,2.1526287065672185,,17736,17736.0,-33.434821831303566,9.17518663406372
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,dbs_hungarian,200,4,1,8751,5623,1.5562866797083408,10137,,10137.0,13.672684226102398,10.169562339782715
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,400,6,1,21612,10850,1.991889400921659,,15544,15544.0,-39.03757076685538,9.187354326248169
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,dbs_hungarian,600,1,0,,16128,nan,,,nan,nan,0.4200773239135742
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,400,4,1,23729,11000,2.1571818181818183,,17605,17605.0,-34.7855722806021,9.220665216445923
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,400,5,1,20628,10459,1.972272683812984,,15668,15668.0,-31.65688026550932,9.183534860610962
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,400,11,1,16532,9366,1.7651078368567157,,12655,12655.0,-30.636112208613195,9.199603796005249
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,400,2,1,32393,14277,2.268894025355467,,24935,24935.0,-29.909765390014037,9.188624143600464
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,400,10,1,21253,9189,2.3128740885841768,,14773,14773.0,-43.86380559128139,9.196339845657349
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,400,7,1,19018,9736,1.9533689400164338,,14147,14147.0,-34.43132819679084,9.235974788665771
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,dbs_hungarian,200,5,1,7143,5182,1.3784253184098803,7548,,7548.0,5.365659777424483,10.196227073669434
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,dbs_hungarian,200,6,1,7945,5346,1.4861578750467639,9183,,9183.0,13.481433082870522,10.18149447441101
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,400,3,1,21264,10767,1.9749233769852326,,16495,16495.0,-28.91179145195514,9.252097368240356
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,dbs_hungarian,200,1,1,8434,5487,1.537087661745945,9656,,9656.0,12.655343827671913,10.43932580947876
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,400,9,1,16330,8616,1.8953110492107708,,12365,12365.0,-32.06631621512333,9.20587944984436
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,400,8,1,21303,11215,1.8995095853767276,,16516,16516.0,-28.984015500121096,9.226577758789062
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,400,12,1,15999,8184,1.9549120234604105,,11968,11968.0,-33.68148395721925,9.258421897888184
fig3_random-64-64-20_hotspot,random-64-64-20,hotspot,lacam_focal_h,400,13,1,13700,7534,1.8184231483939475,,10387,10387.0,-31.895638779243285,9.209227085113525
fig3_random-64-64-20_random,random-64-64-20,random,lacam_focal_h,800,30,1,2927,2435,1.202053388090349,,2918,2918.0,-0.30843043180260454,9.429606914520264
