anytime,anytime_cost_updates,assignment_calls,assignment_changes,assignment_time_ms,case_id,collision_free,constraint_failures,constraints_generated,constraints_popped,exit_code,external_timed_out,final_agent_assignment_changes,final_assignment_changes,final_goals,first_solution_cost,first_solution_time_ms,fixture_file,focal_tie_break,focal_weight,force_full_assignment,goal_valid,hl_duplicate_configs,hl_loop_iterations,hl_nodes_created,hl_nodes_explored,hl_reinsertions,incumbent_updates,initial_solution_cost,initial_solution_time_ms,ir_solver_arg,iterations_time_ms,iterations_used,makespan,map_file,matrix_file,method,moves_valid,num_agents,num_unique_tasks,open_max_size,pibt_calls,pibt_failures,pibt_recursions,refinement_input_cost,refinement_time_ms,runtime_ms,search_mode,search_mode_arg,seed,soc,solution_cost,solution_depth,solution_parent_edge_cost,solved,solver,start_valid,stderr,suite,sum_of_loss,sum_shortest_distances,swap_applied,swap_checks,time_limit,timed_out,unique_goal_assignment,valid_instance,valid_solution,wall_time_s
1,1,5296,1,133.515,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_10,1,4,23475,7539,0,0,1,1,,737,8,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_10.yaml,h,1.5,0,1,2240,7540,5296,5296,0,1,,,,,,29,,,lacam_focal_h,1,60,,98,404839,0,47,,,9049,focal,focal,10,779,737,29,737,1,lacam_tapf,1,,exp2,740,,67,404839,10.0,0,1,1,1,9.093242168426514
1,1,11596,2886,726.182,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_11,1,1212,47893,13572,0,0,2,2,,745,11,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_11.yaml,h,1.5,0,1,765,13582,11596,11596,0,1,,,,,,28,,,lacam_dfs,1,60,,29,666661,0,1179,,,9127,dfs,dfs,11,781,745,28,745,1,lacam_tapf,1,,exp2,745,,12343,666661,10.0,0,1,1,1,9.188734292984009
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_8,,,,,0,0,,,219 96 803 442 637 53 423 478 539 594 103 80 100 327 40 719 403 599 420 544 86 94 311 294 733 189 546 101 537 88 212 310 736 814 595 69 437 480 735 591 379 819 562 558 380 528 231 345 63 615 585 431 273 256 515 571 120 426 508 475,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_8.yaml,,,,,,,,,,,886,8.51,dbs_hungarian,9992.25,2098,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_8.matrix,ir,,60,,,,,,782,0.0,10000.0,,,8,782,,,,1,ir_tapf:dbs_hungarian,,,exp2,,483,,,10.0,,,,1,10.040520906448364
1,1,11928,2971,790.185,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_11,1,1212,49301,13924,0,0,2,2,,745,17,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_11.yaml,h,1.5,0,1,785,13925,11928,11928,0,1,,,,,,28,,,lacam_focal_h,1,60,,29,685317,0,1202,,,9110,focal,focal,11,781,745,28,745,1,lacam_tapf,1,,exp2,745,,12695,685317,10.0,0,1,1,1,9.186824083328247
1,1,7185,3876,175.085,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_12,1,7185,59514,16625,0,0,19,8,,648,8,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_12.yaml,h,1.5,0,1,2256,16640,7185,7185,0,1,,,,,,33,,,lacam_dfs,1,60,,34,499944,0,97,,,9059,dfs,dfs,12,696,648,33,648,1,lacam_tapf,1,,exp2,650,,14,499944,10.0,0,1,1,1,9.113792657852173
1,1,6781,3516,182.439,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_12,1,6687,55426,15603,0,0,19,8,,648,10,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_12.yaml,h,1.5,0,1,2136,15604,6781,6781,0,1,,,,,,33,,,lacam_focal_h,1,60,,34,472696,0,97,,,9061,focal,focal,12,696,648,33,648,1,lacam_tapf,1,,exp2,650,,14,472696,10.0,0,1,1,1,9.109533071517944
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_10,,,,,0,0,,,86 560 156 563 128 377 386 65 799 29 542 693 531 567 150 628 565 104 527 254 462 554 530 75 767 710 573 92 642 417 561 391 307 137 159 631 343 464 398 319 333 655 40 700 506 253 609 292 362 365 571 559 205 84 157 181 90 180 280 57,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_10.yaml,,,,,,,,,,,959,9.69,dbs_hungarian,9991.29,1702,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_10.matrix,ir,,60,,,,,,811,0.0,10000.0,,,10,811,,,,1,ir_tapf:dbs_hungarian,,,exp2,,529,,,10.0,,,,1,10.03606390953064
1,16,37,0,0.601942,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_17,1,0,126,37,0,0,0,0,,168,1,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_17.yaml,h,1.5,0,1,1,63,37,37,0,1,,,,,,25,,,lacam_dfs,1,15,,26,552,0,26,,,1,dfs,dfs,17,166,166,25,166,1,lacam_tapf,1,,exp2,166,,0,552,10.0,0,1,1,1,0.018599748611450195
1,16,37,0,2.26467,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_17,1,0,126,37,0,0,0,0,,168,2,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_17.yaml,h,1.5,0,1,1,39,37,37,0,1,,,,,,25,,,lacam_focal_h,1,15,,35,552,0,26,,,3,focal,focal,17,166,166,25,166,1,lacam_tapf,1,,exp2,166,,0,552,10.0,0,1,1,1,0.020447731018066406
1,1,19,0,0.453704,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_18,1,0,71,18,0,0,0,0,,141,0,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_18.yaml,h,1.5,0,1,0,19,19,19,0,1,,,,,,18,,,lacam_dfs,1,15,,19,270,0,11,,,0,dfs,dfs,18,141,141,18,141,1,lacam_tapf,1,,exp2,141,,0,270,10.0,0,1,1,1,0.014516830444335938
1,1,19,0,0.510359,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_18,1,0,71,18,0,0,0,0,,141,0,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_18.yaml,h,1.5,0,1,0,19,19,19,0,1,,,,,,18,,,lacam_focal_h,1,15,,19,270,0,11,,,0,focal,focal,18,141,141,18,141,1,lacam_tapf,1,,exp2,141,,0,270,10.0,0,1,1,1,0.01867198944091797
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_9,,,,,0,0,,,164 411 19 276 167 458 607 598 647 791 350 88 132 595 426 499 544 512 320 712 418 50 190 752 642 361 548 120 353 58 558 486 644 478 534 81 793 374 685 107 325 522 38 824 827 244 269 465 521 102 530 736 707 162 33 335 332 483 226 127,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_9.yaml,,,,,,,,,,,933,12.68,dbs_hungarian,9987.21,2199,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_9.matrix,ir,,60,,,,,,910,0.0,10000.0,,,9,910,,,,1,ir_tapf:dbs_hungarian,,,exp2,,520,,,10.0,,,,1,10.03384518623352
1,1,20,0,0.456849,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_19,1,0,65,19,0,0,0,0,,148,0,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_19.yaml,h,1.5,0,1,0,20,20,20,0,1,,,,,,19,,,lacam_dfs,1,15,,20,285,0,0,,,0,dfs,dfs,19,148,148,19,148,1,lacam_tapf,1,,exp2,148,,0,285,10.0,0,1,1,1,0.013512849807739258
1,1,20,0,0.411113,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_19,1,0,65,19,0,0,0,0,,148,0,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_19.yaml,h,1.5,0,1,0,20,20,20,0,1,,,,,,19,,,lacam_focal_h,1,15,,20,285,0,0,,,0,focal,focal,19,148,148,19,148,1,lacam_tapf,1,,exp2,148,,0,285,10.0,0,1,1,1,0.012650489807128906
1,25,39602,3608,222.328,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_9,1,302,212558,46317,0,0,2,1,,154,0,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_9.yaml,h,1.5,0,1,6414,46384,39602,39602,0,2,,,,,,19,,,lacam_dfs,1,15,,21,376307,0,2497,,,7803,dfs,dfs,9,149,148,19,148,1,lacam_tapf,1,,exp2,149,,24554,376307,10.0,0,1,1,1,8.09288501739502
1,4,33,0,0.801289,paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_3,1,0,128,33,0,0,0,0,,220,1,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_3.yaml,h,1.5,0,1,1,44,33,33,0,1,,,,,,25,,,lacam_dfs,1,20,,26,658,0,23,,,1,dfs,dfs,3,218,218,25,218,1,lacam_tapf,1,,exp2,218,,0,658,10.0,0,1,1,1,0.020052671432495117
1,4,33,0,0.662459,paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_3,1,0,128,33,0,0,0,0,,220,1,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_3.yaml,h,1.5,0,1,1,35,33,33,0,1,,,,,,25,,,lacam_focal_h,1,20,,32,658,0,23,,,1,focal,focal,3,218,218,25,218,1,lacam_tapf,1,,exp2,218,,0,658,10.0,0,1,1,1,0.01873183250427246
1,1,5932,35,161.177,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_18,1,0,31602,8188,0,0,3,2,,766,10,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_18.yaml,h,1.5,0,1,2257,8189,5932,5932,0,1,,,,,,47,,,lacam_focal_h,1,60,,292,442006,0,111,,,9044,focal,focal,18,859,766,47,766,1,lacam_tapf,1,,exp2,787,,485,442006,10.0,0,1,1,1,9.082403182983398
1,1,8149,0,68.3206,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_13,1,8532,77753,19315,0,0,0,0,,221,1,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_13.yaml,h,1.5,0,1,2635,19316,8149,8149,0,1,,,,,,45,,,lacam_focal_h,1,15,,8149,81655,0,1,,,9060,focal,focal,13,230,221,45,221,1,lacam_tapf,1,,exp2,221,,13,81655,10.0,0,1,1,1,9.086792707443237
1,1,4812,363,136.474,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_17,1,4922,43174,12247,0,0,5,5,,802,10,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_17.yaml,h,1.5,0,1,2514,12248,4812,4812,0,1,,,,,,31,,,lacam_focal_h,1,60,,32,389989,0,93,,,9049,focal,focal,17,886,802,31,802,1,lacam_tapf,1,,exp2,812,,6,389989,10.0,0,1,1,1,9.10446310043335
1,1,7166,0,122.599,paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_0,1,0,31334,9840,0,0,0,0,,178,1,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_0.yaml,h,1.5,0,1,2675,9862,7166,7166,0,1,,,,,,24,,,lacam_dfs,1,20,,25,136309,0,2,,,9057,dfs,dfs,0,179,178,24,178,1,lacam_tapf,1,,exp2,178,,0,136309,10.0,0,1,1,1,9.092825174331665
1,2,5213,771,159.701,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_15,1,3982,48680,11126,0,0,5,5,,646,9,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_15.yaml,h,1.5,0,1,1932,11149,5213,5213,0,2,,,,,,30,,,lacam_dfs,1,60,,31,386101,0,1192,,,9051,dfs,dfs,15,693,645,30,645,1,lacam_tapf,1,,exp2,645,,0,386101,10.0,0,1,1,1,9.111496686935425
1,1,5279,3,134.394,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_19,1,0,23096,7689,0,0,3,3,,752,9,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_19.yaml,h,1.5,0,1,2411,7690,5279,5279,0,1,,,,,,36,,,lacam_focal_h,1,60,,37,406649,1,78,,,9053,focal,focal,19,877,752,36,752,1,lacam_tapf,1,,exp2,752,,12,406649,10.0,0,1,1,1,9.117777109146118
1,1,7640,1,73.7239,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_11,1,2655,42443,13822,0,0,2,1,,154,0,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_11.yaml,h,1.5,0,1,3528,13832,7640,7640,0,1,,,,,,22,,,lacam_dfs,1,15,,23,88194,0,13,,,9081,dfs,dfs,11,159,154,22,154,1,lacam_tapf,1,,exp2,154,,0,88194,10.0,0,1,1,1,9.12061333656311
1,1,8642,0,71.8874,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_13,1,686,48697,12055,0,0,0,0,,221,1,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_13.yaml,h,1.5,0,1,2728,12070,8642,8642,0,1,,,,,,45,,,lacam_dfs,1,15,,46,87663,0,1,,,9077,dfs,dfs,13,230,221,45,221,1,lacam_tapf,1,,exp2,221,,17,87663,10.0,0,1,1,1,9.12059998512268
1,2,5218,771,159.065,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_15,1,4007,48870,11164,0,0,5,5,,646,6,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_15.yaml,h,1.5,0,1,1940,11166,5218,5218,0,2,,,,,,30,,,lacam_focal_h,1,60,,41,386790,0,1192,,,9060,focal,focal,15,693,645,30,645,1,lacam_tapf,1,,exp2,645,,0,386790,10.0,0,1,1,1,9.130814552307129
1,1,5328,3,126.934,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_19,1,0,23318,7763,0,0,3,3,,752,7,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_19.yaml,h,1.5,0,1,2436,7767,5328,5328,0,1,,,,,,36,,,lacam_dfs,1,60,,37,410497,1,78,,,9061,dfs,dfs,19,877,752,36,752,1,lacam_tapf,1,,exp2,752,,12,410497,10.0,0,1,1,1,9.130394458770752
1,1,7671,1,73.4279,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_11,1,2673,42638,13887,0,0,2,1,,154,0,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_11.yaml,h,1.5,0,1,3544,13888,7671,7671,0,1,,,,,,22,,,lacam_focal_h,1,15,,23,88523,0,13,,,9085,focal,focal,11,159,154,22,154,1,lacam_tapf,1,,exp2,154,,0,88523,10.0,0,1,1,1,9.125816106796265
1,1,10750,5497,78.264,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_7,1,0,45089,13940,0,0,4,2,,149,0,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_7.yaml,h,1.5,0,1,3191,13941,10750,10750,0,1,,,,,,19,,,lacam_focal_h,1,15,,20,111837,0,22,,,9057,focal,focal,7,154,149,19,149,1,lacam_tapf,1,,exp2,154,,0,111837,10.0,0,1,1,1,9.13073468208313
1,1,5647,697,123.001,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_17,1,5818,54329,14478,0,0,5,5,,802,7,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_17.yaml,h,1.5,0,1,3014,14484,5647,5647,0,1,,,,,,31,,,lacam_dfs,1,60,,32,459409,0,93,,,9063,dfs,dfs,17,886,802,31,802,1,lacam_tapf,1,,exp2,812,,6,459409,10.0,0,1,1,1,9.137498140335083
1,1,8874,0,72.104,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_16,1,0,45973,11828,0,0,0,0,,167,0,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_16.yaml,h,1.5,0,1,2955,11829,8874,8874,0,1,,,,,,21,,,lacam_focal_h,1,15,,23,100979,0,47,,,9080,focal,focal,16,169,167,21,167,1,lacam_tapf,1,,exp2,167,,0,100979,10.0,0,1,1,1,9.128206491470337
1,1,5781,4,141.277,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_14,1,0,25876,7594,0,0,4,4,,811,10,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_14.yaml,h,1.5,0,1,1814,7595,5781,5781,0,1,,,,,,34,,,lacam_focal_h,1,60,,45,411578,0,84,,,9064,focal,focal,14,868,811,34,811,1,lacam_tapf,1,,exp2,811,,37,411578,10.0,0,1,1,1,9.141375541687012
1,1,9734,0,120.01,paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_0,1,0,42887,13691,0,0,0,0,,178,1,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_0.yaml,h,1.5,0,1,3958,13692,9734,9734,0,1,,,,,,24,,,lacam_focal_h,1,20,,26,186372,0,2,,,9082,focal,focal,0,179,178,24,178,1,lacam_tapf,1,,exp2,178,,0,186372,10.0,0,1,1,1,9.130158424377441
1,1,9860,1,106.93,paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_2,1,0,54218,14325,0,0,2,1,,192,1,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_2.yaml,h,1.5,0,1,4466,14326,9860,9860,0,1,,,,,,21,,,lacam_focal_h,1,20,,23,192870,0,2137,,,9081,focal,focal,2,192,192,21,192,1,lacam_tapf,1,,exp2,192,,0,192870,10.0,0,1,1,1,9.127741575241089
1,1,9760,0,66.9469,paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_1,1,44,48925,14511,0,0,0,0,,222,1,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_1.yaml,h,1.5,0,1,4708,14512,9760,9760,0,1,,,,,,23,,,lacam_focal_h,1,20,,28,189950,0,81,,,9082,focal,focal,1,223,222,23,222,1,lacam_tapf,1,,exp2,222,,476,189950,10.0,0,1,1,1,9.129895687103271
1,1,6042,2,169.619,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_18,1,2554,42524,10419,0,0,3,2,,766,11,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_18.yaml,h,1.5,0,1,1824,10439,6042,6042,0,1,,,,,,47,,,lacam_dfs,1,60,,48,424317,0,67,,,9061,dfs,dfs,18,859,766,47,766,1,lacam_tapf,1,,exp2,787,,33,424317,10.0,0,1,1,1,9.146970272064209
1,1,10143,0,66.2469,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_12,1,0,52563,13217,0,0,0,0,,152,0,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_12.yaml,h,1.5,0,1,3075,13218,10143,10143,0,1,,,,,,25,,,lacam_focal_h,1,15,,26,111041,0,7,,,9092,focal,focal,12,171,152,25,152,1,lacam_tapf,1,,exp2,152,,0,111041,10.0,0,1,1,1,9.139305830001831
1,1,9323,1,108.656,paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_2,1,0,50638,13609,0,0,2,1,,192,1,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_2.yaml,h,1.5,0,1,4287,13625,9323,9323,0,1,,,,,,21,,,lacam_dfs,1,20,,22,184278,0,2137,,,9087,dfs,dfs,2,192,192,21,192,1,lacam_tapf,1,,exp2,192,,0,184278,10.0,0,1,1,1,9.131989240646362
1,1,10854,0,83.2203,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_15,1,435,49350,13932,0,0,0,0,,185,1,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_15.yaml,h,1.5,0,1,2644,13945,10854,10854,0,1,,,,,,25,,,lacam_dfs,1,15,,26,120388,0,2,,,9060,dfs,dfs,15,197,185,25,185,1,lacam_tapf,1,,exp2,185,,0,120388,10.0,0,1,1,1,9.138073444366455
1,1,10510,0,67.9432,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_12,1,0,54519,13706,0,0,0,0,,152,0,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_12.yaml,h,1.5,0,1,3197,13712,10510,10510,0,1,,,,,,25,,,lacam_dfs,1,15,,26,114953,0,7,,,9068,dfs,dfs,12,171,152,25,152,1,lacam_tapf,1,,exp2,152,,0,114953,10.0,0,1,1,1,9.140194416046143
1,1,10160,0,66.9119,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_16,1,0,52561,13475,0,0,0,0,,167,0,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_16.yaml,h,1.5,0,1,3316,13486,10160,10160,0,1,,,,,,21,,,lacam_dfs,1,15,,22,114155,0,47,,,9093,dfs,dfs,16,169,167,21,167,1,lacam_tapf,1,,exp2,167,,0,114155,10.0,0,1,1,1,9.138837575912476
1,1,9608,0,72.0346,paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_1,1,44,48013,14283,0,0,0,0,,222,1,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_1.yaml,h,1.5,0,1,4632,14292,9608,9608,0,1,,,,,,23,,,lacam_dfs,1,20,,24,187214,0,81,,,9093,dfs,dfs,1,223,222,23,222,1,lacam_tapf,1,,exp2,222,,476,187214,10.0,0,1,1,1,9.135597229003906
1,7,6411,4,151.341,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_14,1,8,26320,7982,0,0,4,4,,811,7,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_14.yaml,h,1.5,0,1,1564,8000,6411,6411,0,1,,,,,,34,,,lacam_dfs,1,60,,35,430308,0,115,,,9070,dfs,dfs,14,860,810,34,810,1,lacam_tapf,1,,exp2,810,,83,430308,10.0,0,1,1,1,9.152898788452148
1,1,11138,5497,75.5153,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_7,1,0,46835,14522,0,0,4,2,,149,1,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_7.yaml,h,1.5,0,1,3385,14530,11138,11138,0,1,,,,,,19,,,lacam_dfs,1,15,,20,115911,0,22,,,9072,dfs,dfs,7,154,149,19,149,1,lacam_tapf,1,,exp2,154,,0,115911,10.0,0,1,1,1,9.148189783096313
1,4,7015,2,138.697,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_13,1,739,39588,10026,0,0,3,2,,778,8,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_13.yaml,h,1.5,0,1,2273,10034,7015,7015,0,1,,,,,,29,,,lacam_dfs,1,60,,30,497340,0,254,,,9070,dfs,dfs,13,863,776,29,776,1,lacam_tapf,1,,exp2,776,,402,497340,10.0,0,1,1,1,9.155646800994873
1,1,11463,0,86.1757,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_15,1,480,52614,14748,0,0,0,0,,185,0,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_15.yaml,h,1.5,0,1,2806,14749,11463,11463,0,1,,,,,,25,,,lacam_focal_h,1,15,,27,126556,0,2,,,9067,focal,focal,15,197,185,25,185,1,lacam_tapf,1,,exp2,185,,0,126556,10.0,0,1,1,1,9.14272403717041
1,4,6787,2,151.959,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_13,1,739,38456,9743,0,0,3,2,,778,10,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_13.yaml,h,1.5,0,1,2218,9744,6787,6787,0,1,,,,,,29,,,lacam_focal_h,1,60,,33,482341,0,254,,,9073,focal,focal,13,863,776,29,776,1,lacam_tapf,1,,exp2,776,,402,482341,10.0,0,1,1,1,9.156829118728638
1,1,7585,2,184.522,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_16,1,0,38640,9109,0,0,2,2,,801,9,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_16.yaml,h,1.5,0,1,1525,9116,7585,7585,0,1,,,,,,31,,,lacam_dfs,1,60,,32,491742,0,105,,,9074,dfs,dfs,16,884,801,31,801,1,lacam_tapf,1,,exp2,801,,8,491742,10.0,0,1,1,1,9.157925844192505
1,1,15673,1283,130.444,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_10,1,400,77497,17518,0,0,0,0,,145,0,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_10.yaml,h,1.5,0,1,1446,17519,15673,15673,0,1,,,,,,16,,,lacam_focal_h,1,15,,17,152809,0,132,,,9079,focal,focal,10,153,145,16,145,1,lacam_tapf,1,,exp2,145,,17105,152809,10.0,0,1,1,1,9.152126789093018
1,1,15304,1283,141.053,paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_10,1,400,76270,17109,0,0,0,0,,145,0,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_10.yaml,h,1.5,0,1,1406,17117,15304,15304,0,1,,,,,,16,,,lacam_dfs,1,15,,17,149537,0,132,,,9088,dfs,dfs,10,153,145,16,145,1,lacam_tapf,1,,exp2,145,,16696,149537,10.0,0,1,1,1,9.153104782104492
1,1,7557,2,168.807,paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_16,1,0,38532,9073,0,0,2,2,,801,9,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_60_test_16.yaml,h,1.5,0,1,1517,9074,7557,7557,0,1,,,,,,31,,,lacam_focal_h,1,60,,33,489834,0,105,,,9086,focal,focal,16,884,801,31,801,1,lacam_tapf,1,,exp2,801,,8,489834,10.0,0,1,1,1,9.161650896072388
