anytime,anytime_cost_updates,assignment_calls,assignment_changes,assignment_time_ms,case_id,collision_free,constraint_failures,constraints_generated,constraints_popped,exit_code,external_timed_out,final_agent_assignment_changes,final_assignment_changes,first_solution_cost,first_solution_time_ms,fixture_file,focal_tie_break,focal_weight,force_full_assignment,goal_valid,hl_duplicate_configs,hl_loop_iterations,hl_nodes_created,hl_nodes_explored,hl_reinsertions,incumbent_updates,makespan,map_file,matrix_file,method,moves_valid,num_agents,num_unique_tasks,open_max_size,pibt_calls,pibt_failures,pibt_recursions,runtime_ms,search_mode,search_mode_arg,seed,soc,solution_cost,solution_depth,solution_parent_edge_cost,solved,solver,start_valid,stderr,suite,sum_of_loss,swap_applied,swap_checks,time_limit,timed_out,unique_goal_assignment,valid_instance,valid_solution,wall_time_s
1,10,7978,2,66.8746,Paper_symbotic_39_37_gp_5/symbotic_agents_60_test_14,1,37286,185996,47590,0,0,4,2,1536,4,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_60_test_14.yaml,h,1.5,0,1,2327,47616,7978,7978,0,1,67,,,lacam_dfs,1,60,,68,563697,2605,2991,9101,dfs,dfs,14,1697,1535,67,1535,1,lacam_tapf,1,,exp1,1544,3429,563697,10.0,0,1,1,1,9.196895599365234
1,1,6075,7,60.7603,Paper_symbotic_39_37_gp_5/symbotic_agents_70_test_8,1,4233,43568,12045,0,0,15,7,1934,9,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_70_test_8.yaml,h,1.5,0,1,1738,12063,6075,6075,0,1,102,,,lacam_dfs,1,70,,103,497624,8,280,9065,dfs,dfs,8,2152,1934,102,1934,1,lacam_tapf,1,,exp1,1944,72,497624,10.0,0,1,1,1,9.135826349258423
1,100,5580,400,73.3694,Paper_symbotic_39_37_gp_5/symbotic_agents_70_test_7,1,2477,35259,9623,0,0,8,4,2095,6,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_70_test_7.yaml,h,1.5,0,1,1567,9816,5580,5580,0,4,63,,,lacam_dfs,1,70,,73,452818,2,1078,9080,dfs,dfs,7,2375,2077,63,2077,1,lacam_tapf,1,,exp1,2079,6946,452818,10.0,0,1,1,1,9.139568090438843
1,1,5014,2,49.4388,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_7,1,5424,57870,12087,0,0,5,2,1831,7,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_7.yaml,h,1.5,0,1,1650,12108,5014,5014,0,1,66,,,lacam_dfs,1,80,,67,491336,0,219,9061,dfs,dfs,7,2153,1831,66,1831,1,lacam_tapf,1,,exp1,1836,57,491336,10.0,0,1,1,1,9.124414920806885
1,1,4322,5,53.9998,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_0,1,23356,98619,29448,0,0,10,5,2646,10,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_0.yaml,h,1.5,0,1,1771,29467,4322,4322,0,1,94,,,lacam_dfs,1,80,,95,444942,4,921,9058,dfs,dfs,0,3006,2646,94,2646,1,lacam_tapf,1,,exp1,2676,156,444942,10.0,0,1,1,1,9.128925561904907
1,1,4997,4,53.3766,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_8,1,9873,53213,17008,0,0,9,4,2431,10,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_8.yaml,h,1.5,0,1,2139,17019,4997,4997,0,1,85,,,lacam_dfs,1,80,,86,517004,39,947,9068,dfs,dfs,8,2721,2431,85,2431,1,lacam_tapf,1,,exp1,2431,765,517004,10.0,0,1,1,1,9.123351812362671
1,1,7073,144,209.608,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_2,1,1730,32409,10763,0,0,2,1,2650,9,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_2.yaml,h,1.5,0,1,1961,10764,7073,7073,0,1,93,,,lacam_focal_h,1,80,,7073,652700,5,55601,9070,focal,focal,2,3229,2650,93,2650,1,lacam_tapf,1,,exp1,2650,27927,652700,10.0,0,1,1,1,9.12953233718872
1,1,4434,909,52.7794,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_3,1,69649,279242,76446,0,0,14,6,2820,10,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_3.yaml,h,1.5,0,1,2364,76463,4434,4434,0,1,91,,,lacam_dfs,1,80,,92,517686,533,639,9056,dfs,dfs,3,3207,2820,91,2820,1,lacam_tapf,1,,exp1,2866,164,517686,10.0,0,1,1,1,9.131988525390625
1,1,10257,6,259.174,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_3,1,0,33255,10851,0,0,14,6,2820,10,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_3.yaml,h,1.5,0,1,595,10852,10257,10257,0,1,91,,,lacam_focal_h,1,80,,10257,772755,4,50478,9082,focal,focal,3,3207,2820,91,2820,1,lacam_tapf,1,,exp1,2866,37528,772755,10.0,0,1,1,1,9.131520748138428
1,1,4921,3,54.4147,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_9,1,0,18884,6034,0,0,8,3,2019,8,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_9.yaml,h,1.5,0,1,1114,6035,4921,4921,0,1,93,,,lacam_focal_h,1,80,,4921,449350,0,1478,9066,focal,focal,9,2325,2019,93,2019,1,lacam_tapf,1,,exp1,2021,84,449350,10.0,0,1,1,1,9.113449096679688
1,1,4202,5,57.5781,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_11,1,1343,24411,6856,0,0,10,5,2077,6,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_11.yaml,h,1.5,0,1,1312,6872,4202,4202,0,1,65,,,lacam_dfs,1,80,,66,407211,1,353,9053,dfs,dfs,11,2472,2077,65,2077,1,lacam_tapf,1,,exp1,2098,31,407211,10.0,0,1,1,1,9.089855909347534
1,1,4217,5,54.0905,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_11,1,1386,24648,6935,0,0,10,5,2077,7,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_11.yaml,h,1.5,0,1,1333,6936,4217,4217,0,1,65,,,lacam_focal_h,1,80,,66,409839,1,353,9056,focal,focal,11,2472,2077,65,2077,1,lacam_tapf,1,,exp1,2098,31,409839,10.0,0,1,1,1,9.101737976074219
1,1,3983,1,45.5389,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_15,1,1455,22188,7378,0,0,4,1,2245,7,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_15.yaml,h,1.5,0,1,1941,7379,3983,3983,0,1,72,,,lacam_focal_h,1,80,,3983,431601,3,324,9057,focal,focal,15,2490,2245,72,2245,1,lacam_tapf,1,,exp1,2245,138,431601,10.0,0,1,1,1,9.088606119155884
1,18,6025,4,61.1864,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_10,1,2224,33104,9459,0,0,14,4,2106,6,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_10.yaml,h,1.5,0,1,1211,9495,6025,6025,0,1,77,,,lacam_dfs,1,80,,78,531950,1,1032,9080,dfs,dfs,10,2247,2104,77,2104,1,lacam_tapf,1,,exp1,2125,155,531950,10.0,0,1,1,1,9.12700629234314
1,1,4725,1,49.0825,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_12,1,281,25387,6898,0,0,3,1,1720,8,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_12.yaml,h,1.5,0,1,1893,6899,4725,4725,0,1,61,,,lacam_focal_h,1,80,,72,486533,0,212,9069,focal,focal,12,1933,1720,61,1720,1,lacam_tapf,1,,exp1,1720,368,486533,10.0,0,1,1,1,9.117961406707764
1,1,3333,4,52.353,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_14,1,25125,123997,30724,0,0,8,4,2021,8,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_14.yaml,h,1.5,0,1,2267,30725,3333,3333,0,1,54,,,lacam_focal_h,1,80,,3333,407134,3,1755,9051,focal,focal,14,2232,2021,54,2021,1,lacam_tapf,1,,exp1,2021,1433,407134,10.0,0,1,1,1,9.110048532485962
1,1,6571,3,85.8333,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_9,1,4127,57744,11600,0,0,8,3,2019,7,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_9.yaml,h,1.5,0,1,903,11619,6571,6571,0,1,93,,,lacam_dfs,1,80,,94,555688,0,1600,9086,dfs,dfs,9,2325,2019,93,2019,1,lacam_tapf,1,,exp1,2021,111,555688,10.0,0,1,1,1,9.156183242797852
1,1,5044,4,68.0666,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_13,1,16515,102858,22775,0,0,8,4,2148,7,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_13.yaml,h,1.5,0,1,1217,22776,5044,5044,0,1,70,,,lacam_focal_h,1,80,,71,454589,3,1040,9067,focal,focal,13,2339,2148,70,2148,1,lacam_tapf,1,,exp1,2148,5310,454589,10.0,0,1,1,1,9.119138717651367
1,1,6197,4,101.032,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_10,1,0,32153,7006,0,0,14,4,2106,10,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_10.yaml,h,1.5,0,1,810,7007,6197,6197,0,1,77,,,lacam_focal_h,1,80,,6197,507536,1,364,9083,focal,focal,10,2305,2106,77,2106,1,lacam_tapf,1,,exp1,2127,13926,507536,10.0,0,1,1,1,9.136967897415161
1,1,3525,4,39.9993,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_18,1,103,16159,5290,0,0,12,4,1939,6,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_18.yaml,h,1.5,0,1,1663,5291,3525,3525,0,1,69,,,lacam_focal_h,1,80,,3525,380183,1,244,9053,focal,focal,18,2105,1939,69,1939,1,lacam_tapf,1,,exp1,1941,69,380183,10.0,0,1,1,1,9.09005618095398
1,1,4549,1,49.015,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_12,1,272,24649,6652,0,0,3,1,1720,8,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_12.yaml,h,1.5,0,1,1832,6669,4549,4549,0,1,61,,,lacam_dfs,1,80,,62,469469,0,212,9088,dfs,dfs,12,1933,1720,61,1720,1,lacam_tapf,1,,exp1,1720,368,469469,10.0,0,1,1,1,9.13231873512268
1,1,4494,0,58.0048,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_16,1,19966,79666,26205,0,0,0,0,2395,7,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_16.yaml,h,1.5,0,1,1746,26220,4494,4494,0,1,84,,,lacam_dfs,1,80,,85,453730,2,388,9062,dfs,dfs,16,2718,2395,84,2395,1,lacam_tapf,1,,exp1,2395,125,453730,10.0,0,1,1,1,9.11606764793396
1,1,4119,1,56.684,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_15,1,13752,62136,19375,0,0,4,1,2245,12,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_15.yaml,h,1.5,0,1,1505,19392,4119,4119,0,1,72,,,lacam_dfs,1,80,,73,411606,3,306,9072,dfs,dfs,15,2490,2245,72,2245,1,lacam_tapf,1,,exp1,2245,92,411606,10.0,0,1,1,1,9.122414588928223
1,1,3868,4,59.3953,Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_0,1,3290,27091,8903,0,0,8,4,2207,5,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_0.yaml,h,1.5,0,1,1746,8916,3868,3868,0,1,64,,,lacam_dfs,1,90,,65,467697,2,2325,9057,dfs,dfs,0,2757,2207,64,2207,1,lacam_tapf,1,,exp1,2214,92,467697,10.0,0,1,1,1,9.093050479888916
1,1,3986,6,55.0671,Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_1,1,14895,65837,20463,0,0,14,6,2584,9,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_1.yaml,h,1.5,0,1,1583,20464,3986,3986,0,1,112,,,lacam_focal_h,1,90,,3986,458691,2,517,9054,focal,focal,1,2995,2584,112,2584,1,lacam_tapf,1,,exp1,2663,811,458691,10.0,0,1,1,1,9.089470624923706
1,1,4608,4,50.749,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_18,1,1348,23856,7506,0,0,12,4,1939,6,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_18.yaml,h,1.5,0,1,1551,7521,4608,4608,0,1,69,,,lacam_dfs,1,80,,70,461104,891,259,9064,dfs,dfs,18,2105,1939,69,1939,1,lacam_tapf,1,,exp1,1941,79,461104,10.0,0,1,1,1,9.107463359832764
1,1,5007,4,68.9845,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_13,1,16515,102628,22729,0,0,8,4,2148,7,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_13.yaml,h,1.5,0,1,1208,22750,5007,5007,0,1,70,,,lacam_dfs,1,80,,71,451323,3,1040,9080,dfs,dfs,13,2339,2148,70,2148,1,lacam_tapf,1,,exp1,2148,5310,451323,10.0,0,1,1,1,9.138957977294922
1,1,4642,4,37.7641,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_17,1,0,24750,6308,0,0,10,4,1947,9,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_17.yaml,h,1.5,0,1,1667,6309,4642,4642,0,1,91,,,lacam_focal_h,1,80,,4642,464267,0,302,9069,focal,focal,17,2216,1947,91,1947,1,lacam_tapf,1,,exp1,1948,64,464267,10.0,0,1,1,1,9.110899448394775
1,1,5248,4,59.9609,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_14,1,20274,97694,27226,0,0,8,4,2021,5,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_14.yaml,h,1.5,0,1,1705,27235,5248,5248,0,1,54,,,lacam_dfs,1,80,,55,504727,3,487,9078,dfs,dfs,14,2232,2021,54,2021,1,lacam_tapf,1,,exp1,2021,89,504727,10.0,0,1,1,1,9.13838529586792
1,1,3969,3,54.915,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_19,1,4722,32777,10902,0,0,6,3,2537,9,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_19.yaml,h,1.5,0,1,2212,10903,3969,3969,0,1,124,,,lacam_focal_h,1,80,,3969,450840,2,1099,9063,focal,focal,19,3329,2537,124,2537,1,lacam_tapf,1,,exp1,2546,159,450840,10.0,0,1,1,1,9.100933313369751
1,1,3979,2,52.737,Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_4,1,26139,105688,31915,0,0,5,2,2425,8,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_4.yaml,h,1.5,0,1,1798,31928,3979,3979,0,1,89,,,lacam_dfs,1,90,,90,488060,149,590,9061,dfs,dfs,4,2908,2425,89,2425,1,lacam_tapf,1,,exp1,2425,82,488060,10.0,0,1,1,1,9.094672918319702
1,1,3973,6,52.6065,Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_1,1,5682,34288,11149,0,0,14,6,2584,11,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_1.yaml,h,1.5,0,1,1495,11167,3973,3973,0,1,112,,,lacam_dfs,1,90,,113,458714,2,389,9063,dfs,dfs,1,2995,2584,112,2584,1,lacam_tapf,1,,exp1,2663,142,458714,10.0,0,1,1,1,9.10791802406311
1,1,4806,4,65.9109,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_17,1,7698,64506,13962,0,0,10,4,1947,11,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_17.yaml,h,1.5,0,1,1459,13978,4806,4806,0,1,91,,,lacam_dfs,1,80,,92,460694,0,303,9077,dfs,dfs,17,2216,1947,91,1947,1,lacam_tapf,1,,exp1,1948,64,460694,10.0,0,1,1,1,9.131524324417114
1,1,3058,2,37.047,Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_4,1,14314,65570,18910,0,0,5,2,2425,7,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_4.yaml,h,1.5,0,1,1539,18911,3058,3058,0,1,89,,,lacam_focal_h,1,90,,3058,562451,3023,671,9055,focal,focal,4,2908,2425,89,2425,1,lacam_tapf,1,,exp1,2425,278,562451,10.0,0,1,1,1,9.101347208023071
1,1,4696,3,54.4387,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_19,1,39617,173306,46222,0,0,6,3,2537,11,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_19.yaml,h,1.5,0,1,1910,46241,4696,4696,0,1,124,,,lacam_dfs,1,80,,125,479742,2,454,9065,dfs,dfs,19,3329,2537,124,2537,1,lacam_tapf,1,,exp1,2546,136,479742,10.0,0,1,1,1,9.11884331703186
1,1,3982,4,55.3371,Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_5,1,3327,27346,8980,0,0,10,4,2417,10,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_5.yaml,h,1.5,0,1,1672,8999,3982,3982,0,1,108,,,lacam_dfs,1,90,,109,529828,805,474,9058,dfs,dfs,5,2948,2417,108,2417,1,lacam_tapf,1,,exp1,2426,189,529828,10.0,0,1,1,1,9.094847440719604
1,1,4318,8,73.3988,Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_2,1,35698,201104,41552,0,0,16,8,2805,7,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_2.yaml,h,1.5,0,1,1537,41568,4318,4318,0,1,69,,,lacam_dfs,1,90,,70,478951,6,2487,9065,dfs,dfs,2,3165,2805,69,2805,1,lacam_tapf,1,,exp1,2806,143,478951,10.0,0,1,1,1,9.117451667785645
1,1,4743,7,62.598,Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_3,1,20170,94169,26270,0,0,17,7,2879,9,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_3.yaml,h,1.5,0,1,1358,26282,4743,4743,0,1,88,,,lacam_dfs,1,90,,89,500467,3,875,9075,dfs,dfs,3,3374,2879,88,2879,1,lacam_tapf,1,,exp1,2882,197,500467,10.0,0,1,1,1,9.118667364120483
1,1,5612,4,101.172,Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_0,1,1260,23650,7725,0,0,8,4,2207,8,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_0.yaml,h,1.5,0,1,854,7726,5612,5612,0,1,64,,,lacam_focal_h,1,90,,2265,542634,2,3401,9082,focal,focal,0,2757,2207,64,2207,1,lacam_tapf,1,,exp1,2214,19238,542634,10.0,0,1,1,1,9.12642240524292
1,1,7291,0,194.901,Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_16,1,0,28957,9135,0,0,0,0,2395,9,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_80_test_16.yaml,h,1.5,0,1,1845,9136,7291,7291,0,1,84,,,lacam_focal_h,1,80,,7291,652239,0,40786,9089,focal,focal,16,2718,2395,84,2395,1,lacam_tapf,1,,exp1,2395,36329,652239,10.0,0,1,1,1,9.153703689575195
1,1,4031,4,56.4627,Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_5,1,2418,24570,8142,0,0,10,4,2417,9,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_5.yaml,h,1.5,0,1,1694,8143,4031,4031,0,1,108,,,lacam_focal_h,1,90,,4031,477543,6,388,9064,focal,focal,5,2948,2417,108,2417,1,lacam_tapf,1,,exp1,2426,89,477543,10.0,0,1,1,1,9.106231451034546
1,1,3955,4,47.9179,Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_10,1,0,20991,5650,0,0,9,4,2106,8,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_10.yaml,h,1.5,0,1,1696,5651,3955,3955,0,1,61,,,lacam_focal_h,1,90,,72,471708,1,271,9046,focal,focal,10,2421,2106,61,2106,1,lacam_tapf,1,,exp1,2116,67,471708,10.0,0,1,1,1,9.077604293823242
1,1,4152,5,65.8358,Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_6,1,2153,27923,7495,0,0,10,5,2766,11,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_6.yaml,h,1.5,0,1,1191,7510,4152,4152,0,1,74,,,lacam_dfs,1,90,,75,450460,9,758,9066,dfs,dfs,6,3066,2766,74,2766,1,lacam_tapf,1,,exp1,2766,153,450460,10.0,0,1,1,1,9.10588026046753
1,1,3832,4,57.4884,Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_7,1,17559,72986,24172,0,0,9,4,2483,14,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_7.yaml,h,1.5,0,1,2782,24188,3832,3832,0,1,98,,,lacam_dfs,1,90,,99,859683,7554,520,9057,dfs,dfs,7,2922,2483,98,2483,1,lacam_tapf,1,,exp1,2506,288,859683,10.0,0,1,1,1,9.096457242965698
1,1,2627,4,39.0241,Paper_symbotic_39_37_gp_5/symbotic_agents_100_test_3,1,31749,111142,37029,0,0,9,4,2723,14,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_100_test_3.yaml,h,1.5,0,1,2654,37030,2627,2627,0,1,113,,,lacam_focal_h,1,100,,2627,485755,2,814,9033,focal,focal,3,3153,2723,113,2723,1,lacam_tapf,1,,exp1,2740,178,485755,10.0,0,1,1,1,9.062650442123413
1,1,3857,5,47.9759,Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_11,1,4754,33938,10528,0,0,13,5,2440,9,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_11.yaml,h,1.5,0,1,1918,10539,3857,3857,0,1,63,,,lacam_dfs,1,90,,64,574219,1701,2100,9050,dfs,dfs,11,2780,2440,63,2440,1,lacam_tapf,1,,exp1,2447,774,574219,10.0,0,1,1,1,9.087801933288574
1,1,3924,2,56.0157,Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_19,1,28659,109611,34331,0,0,4,2,2401,9,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_19.yaml,h,1.5,0,1,1749,34332,3924,3924,0,1,79,,,lacam_focal_h,1,90,,3924,463764,79,460,9047,focal,focal,19,2641,2401,79,2401,1,lacam_tapf,1,,exp1,2411,113,463764,10.0,0,1,1,1,9.074214458465576
1,1,4848,604,89.5779,Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_8,1,3732,39754,9905,0,0,6,3,2297,6,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_8.yaml,h,1.5,0,1,1326,9906,4848,4848,0,1,61,,,lacam_focal_h,1,90,,62,515250,0,7669,9069,focal,focal,8,2655,2297,61,2297,1,lacam_tapf,1,,exp1,2311,64,515250,10.0,0,1,1,1,9.10089921951294
1,1,3743,4,66.0521,Paper_symbotic_39_37_gp_5/symbotic_agents_100_test_3,1,1797,21566,6922,0,0,9,4,2723,15,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_100_test_3.yaml,h,1.5,0,1,1383,6941,3743,3743,0,1,113,,,lacam_dfs,1,100,,114,480811,2,510,9049,dfs,dfs,3,3153,2723,113,2723,1,lacam_tapf,1,,exp1,2740,153,480811,10.0,0,1,1,1,9.078011512756348
1,1,3173,773,49.321,Paper_symbotic_39_37_gp_5/symbotic_agents_100_test_13,1,2222,21520,6804,0,0,12,5,2831,13,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_100_test_13.yaml,h,1.5,0,1,1410,6805,3173,3173,0,1,113,,,lacam_focal_h,1,100,,3173,427380,4,525,9046,focal,focal,13,3209,2831,113,2831,1,lacam_tapf,1,,exp1,2831,112,427380,10.0,0,1,1,1,9.078058958053589
1,1,3904,3,56.1549,Paper_symbotic_39_37_gp_5/symbotic_agents_100_test_1,1,6354,36017,11532,0,0,10,3,2633,8,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_100_test_1.yaml,h,1.5,0,1,1275,11533,3904,3904,0,1,80,,,lacam_focal_h,1,100,,3904,481791,0,482,9054,focal,focal,1,3005,2633,80,2633,1,lacam_tapf,1,,exp1,2633,239,481791,10.0,0,1,1,1,9.09006118774414
1,1,4078,6,48.8465,Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_15,1,8277,44663,14068,0,0,14,6,3130,12,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_15.yaml,h,1.5,0,1,1714,14086,4078,4078,0,1,106,,,lacam_dfs,1,90,,107,484747,110,607,9055,dfs,dfs,15,3670,3130,106,3130,1,lacam_tapf,1,,exp1,3148,169,484747,10.0,0,1,1,1,9.10083794593811
1,1,4943,4,47.6624,Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_10,1,7,26255,6964,0,0,9,4,2106,6,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_90_test_10.yaml,h,1.5,0,1,2015,6974,4943,4943,0,1,61,,,lacam_dfs,1,90,,62,579178,1,271,9070,dfs,dfs,10,2421,2106,61,2106,1,lacam_tapf,1,,exp1,2116,115,579178,10.0,0,1,1,1,9.118479251861572
