case_agents,case_test,collision_free,exit_code,first_error,instance_file,itacbs_TA_runtime_ms,itacbs_firstconflict_runtime_ms,itacbs_lowLevelExpanded,itacbs_lowlevel_search_time_ms,itacbs_newnode_runtime_ms,itacbs_numTaskAssignmentChanged,itacbs_numTaskAssignments,itacbs_total_lowlevel_node,makespan,map_file,num_agents,num_unique_tasks,potential_goals_avg,potential_goals_max,potential_goals_min,runtime_ms,seed,soc,solved,solver,stderr,timed_out,valid_solution,wall_time_s
40,19,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_40_test_19.yaml,,,,,,,,,,symbotic.map,40,251,16.0,16,16,,19,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_40_test_19.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_40_test_19.out.yaml']' timed out after 10.0 seconds",1,0,13.406588315963745
20,10,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_10.yaml,0.24726,4.45121,23791,27.7936,5.97535,1,101,125,36,symbotic.map,20,34,16.0,16,16,39.8752,10,251,1,itacbs,,0,1,0.07841706275939941
40,9,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_40_test_9.yaml,,,,,,,,,,symbotic.map,40,238,16.0,16,16,,9,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_40_test_9.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_40_test_9.out.yaml']' timed out after 10.0 seconds",1,0,13.410712480545044
20,4,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_4.yaml,0.106044,0.413785,10319,32.308099999999996,0.634624,1,11,11,27,symbotic.map,20,35,16.0,16,16,33.7667,4,201,1,itacbs,,0,1,0.10987377166748047
15,15,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_15.yaml,0.057433,0.371948,9888,13.0083,0.7473789999999999,5,13,13,27,symbotic.map,15,30,16.0,16,16,14.5246,15,185,1,itacbs,,0,1,0.06207132339477539
20,6,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_6.yaml,0.21313500000000002,3.32096,41709,44.6106,1.72007,28,62,63,28,symbotic.map,20,34,16.0,16,16,50.9688,6,261,1,itacbs,,0,1,0.10426878929138184
40,10,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_40_test_10.yaml,,,,,,,,,,symbotic.map,40,251,16.0,16,16,,10,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_40_test_10.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_40_test_10.out.yaml']' timed out after 10.0 seconds",1,0,13.646049976348877
45,0,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_0.yaml,,,,,,,,,,symbotic.map,45,275,16.0,16,16,,0,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_0.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_45_test_0.out.yaml']' timed out after 10.0 seconds",1,0,13.299365282058716
20,13,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_13.yaml,0.097556,0.37281800000000004,11149,15.0265,0.327439,1,7,7,30,symbotic.map,20,35,16.0,16,16,16.2621,13,287,1,itacbs,,0,1,0.08242535591125488
20,11,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_11.yaml,0.104938,0.391575,10864,18.407300000000003,0.354773,2,7,9,24,symbotic.map,20,35,16.0,16,16,19.8182,11,221,1,itacbs,,0,1,0.05788135528564453
20,15,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_15.yaml,0.110076,0.406492,11851,16.2601,1.95068,5,27,29,18,symbotic.map,20,35,16.0,16,16,19.5285,15,176,1,itacbs,,0,1,0.055938005447387695
40,18,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_40_test_18.yaml,,,,,,,,,,symbotic.map,40,253,16.0,16,16,,18,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_40_test_18.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_40_test_18.out.yaml']' timed out after 10.0 seconds",1,0,13.523794412612915
45,3,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_3.yaml,,,,,,,,,,symbotic.map,45,279,16.0,16,16,,3,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_3.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_45_test_3.out.yaml']' timed out after 10.0 seconds",1,0,13.419772624969482
15,18,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_18.yaml,0.039866,0.095171,6258,8.998280000000001,0.009317,1,3,3,18,symbotic.map,15,30,16.0,16,16,19.1742,18,141,1,itacbs,,0,1,0.11623072624206543
45,7,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_7.yaml,,,,,,,,,,symbotic.map,45,257,16.0,16,16,,7,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_7.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_45_test_7.out.yaml']' timed out after 10.0 seconds",1,0,13.379866361618042
40,5,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_40_test_5.yaml,,,,,,,,,,symbotic.map,40,248,16.0,16,16,,5,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_40_test_5.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_40_test_5.out.yaml']' timed out after 10.0 seconds",1,0,13.63296627998352
40,16,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_40_test_16.yaml,,,,,,,,,,symbotic.map,40,249,16.0,16,16,,16,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_40_test_16.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_40_test_16.out.yaml']' timed out after 10.0 seconds",1,0,13.71021819114685
20,16,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_16.yaml,0.07086500000000001,0.402375,10872,14.8795,0.28506099999999995,1,5,7,26,symbotic.map,20,35,16.0,16,16,15.789299999999999,16,241,1,itacbs,,0,1,0.10233855247497559
40,11,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_40_test_11.yaml,,,,,,,,,,symbotic.map,40,250,16.0,16,16,,11,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_40_test_11.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_40_test_11.out.yaml']' timed out after 10.0 seconds",1,0,13.600941896438599
20,7,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_7.yaml,0.13351300000000002,0.388368,12269,85.0699,0.965203,3,13,13,23,symbotic.map,20,35,16.0,16,16,86.92790000000001,7,236,1,itacbs,,0,1,0.22426605224609375
15,19,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_19.yaml,0.04182,0.070935,6800,26.4736,0.000271,0,1,1,19,symbotic.map,15,30,16.0,16,16,26.6856,19,148,1,itacbs,,0,1,0.1551189422607422
15,12,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_15_test_12.yaml,0.054095000000000004,0.096634,8359,24.875999999999998,0.325528,1,11,11,21,symbotic.map,15,30,16.0,16,16,25.526,12,142,1,itacbs,,0,1,0.17124414443969727
40,15,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_40_test_15.yaml,,,,,,,,,,symbotic.map,40,253,16.0,16,16,,15,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_40_test_15.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_40_test_15.out.yaml']' timed out after 10.0 seconds",1,0,13.670206785202026
20,17,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_17.yaml,0.164401,1.97709,15256,23.279799999999998,0.121837,6,29,29,31,symbotic.map,20,34,16.0,16,16,26.229499999999998,17,234,1,itacbs,,0,1,0.08080506324768066
20,14,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_14.yaml,0.234272,2.82007,33607,53.550399999999996,3.33366,3,93,105,35,symbotic.map,20,35,16.0,16,16,61.6528,14,243,1,itacbs,,0,1,0.10412192344665527
20,18,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_18.yaml,0.117773,0.597915,11078,19.227899999999998,0.6031740000000001,2,7,7,41,symbotic.map,20,35,16.0,16,16,20.7595,18,306,1,itacbs,,0,1,0.07743453979492188
40,14,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_40_test_14.yaml,,,,,,,,,,symbotic.map,40,242,16.0,16,16,,14,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_40_test_14.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_40_test_14.out.yaml']' timed out after 10.0 seconds",1,0,13.564469814300537
45,9,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_9.yaml,,,,,,,,,,symbotic.map,45,264,16.0,16,16,,9,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_9.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_45_test_9.out.yaml']' timed out after 10.0 seconds",1,0,13.526780843734741
45,5,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_5.yaml,,,,,,,,,,symbotic.map,45,276,16.0,16,16,,5,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_5.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_45_test_5.out.yaml']' timed out after 10.0 seconds",1,0,13.562421083450317
45,11,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_11.yaml,,,,,,,,,,symbotic.map,45,267,16.0,16,16,,11,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_11.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_45_test_11.out.yaml']' timed out after 10.0 seconds",1,0,13.549251556396484
45,2,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_2.yaml,,,,,,,,,,symbotic.map,45,273,16.0,16,16,,2,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_2.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_45_test_2.out.yaml']' timed out after 10.0 seconds",1,0,13.756803750991821
45,1,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_1.yaml,,,,,,,,,,symbotic.map,45,268,16.0,16,16,,1,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_1.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_45_test_1.out.yaml']' timed out after 10.0 seconds",1,0,13.804977416992188
50,1,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_50_test_1.yaml,,,,,,,,,,symbotic.map,50,288,16.0,16,16,,1,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_50_test_1.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_50_test_1.out.yaml']' timed out after 10.0 seconds",1,0,13.406529426574707
20,2,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_2.yaml,0.120229,0.17404,9892,42.0517,0.302736,1,3,3,21,symbotic.map,20,35,16.0,16,16,74.45490000000001,2,190,1,itacbs,,0,1,0.23000478744506836
45,6,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_6.yaml,,,,,,,,,,symbotic.map,45,273,16.0,16,16,,6,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_6.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_45_test_6.out.yaml']' timed out after 10.0 seconds",1,0,13.672237873077393
45,10,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_10.yaml,,,,,,,,,,symbotic.map,45,276,16.0,16,16,,10,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_10.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_45_test_10.out.yaml']' timed out after 10.0 seconds",1,0,13.676744222640991
45,8,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_8.yaml,,,,,,,,,,symbotic.map,45,267,16.0,16,16,,8,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_8.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_45_test_8.out.yaml']' timed out after 10.0 seconds",1,0,13.72117829322815
45,16,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_16.yaml,,,,,,,,,,symbotic.map,45,279,16.0,16,16,,16,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_16.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_45_test_16.out.yaml']' timed out after 10.0 seconds",1,0,13.57588005065918
25,18,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_25_test_18.yaml,0.169342,2.25559,15262,19.247500000000002,0.81978,12,25,25,30,symbotic.map,25,40,16.0,16,16,23.1555,18,270,1,itacbs,,0,1,0.05638837814331055
45,15,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_15.yaml,,,,,,,,,,symbotic.map,45,284,16.0,16,16,,15,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_15.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_45_test_15.out.yaml']' timed out after 10.0 seconds",1,0,13.612135410308838
50,11,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_50_test_11.yaml,,,,,,,,,,symbotic.map,50,299,16.0,16,16,,11,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_50_test_11.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_50_test_11.out.yaml']' timed out after 10.0 seconds",1,0,13.284353494644165
50,7,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_50_test_7.yaml,,,,,,,,,,symbotic.map,50,292,16.0,16,16,,7,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_50_test_7.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_50_test_7.out.yaml']' timed out after 10.0 seconds",1,0,13.363651752471924
50,5,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_50_test_5.yaml,,,,,,,,,,symbotic.map,50,288,16.0,16,16,,5,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_50_test_5.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_50_test_5.out.yaml']' timed out after 10.0 seconds",1,0,13.482145309448242
45,13,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_13.yaml,,,,,,,,,,symbotic.map,45,275,16.0,16,16,,13,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_13.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_45_test_13.out.yaml']' timed out after 10.0 seconds",1,0,13.755188703536987
20,12,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_20_test_12.yaml,0.755179,12.7552,50664,215.0,26.7803,21,201,221,29,symbotic.map,20,35,16.0,16,16,260.474,12,245,1,itacbs,,0,1,0.43995022773742676
45,19,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_19.yaml,,,,,,,,,,symbotic.map,45,272,16.0,16,16,,19,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_19.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_45_test_19.out.yaml']' timed out after 10.0 seconds",1,0,13.629945039749146
45,12,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_12.yaml,,,,,,,,,,symbotic.map,45,276,16.0,16,16,,12,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_12.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_45_test_12.out.yaml']' timed out after 10.0 seconds",1,0,13.784678220748901
45,17,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_17.yaml,,,,,,,,,,symbotic.map,45,263,16.0,16,16,,17,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_17.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_45_test_17.out.yaml']' timed out after 10.0 seconds",1,0,13.70780062675476
50,6,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_50_test_6.yaml,,,,,,,,,,symbotic.map,50,289,16.0,16,16,,6,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_50_test_6.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_50_test_6.out.yaml']' timed out after 10.0 seconds",1,0,13.552286624908447
25,17,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_25_test_17.yaml,0.24196800000000002,1.2750400000000002,16217,26.814700000000002,2.66558,6,39,43,26,symbotic.map,25,40,16.0,16,16,31.9321,17,311,1,itacbs,,0,1,0.08247637748718262
50,3,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_50_test_3.yaml,,,,,,,,,,symbotic.map,50,293,16.0,16,16,,3,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_50_test_3.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_50_test_3.out.yaml']' timed out after 10.0 seconds",1,0,13.636101722717285
25,5,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_100/symbotic_agents_25_test_5.yaml,1.04129,17.898600000000002,78278,104.83000000000001,13.921299999999999,57,244,263,32,symbotic.map,25,39,16.0,16,16,142.84199999999998,5,350,1,itacbs,,0,1,0.21278882026672363
45,14,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_14.yaml,,,,,,,,,,symbotic.map,45,274,16.0,16,16,,14,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_45_test_14.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_45_test_14.out.yaml']' timed out after 10.0 seconds",1,0,13.869066953659058
50,17,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_50_test_17.yaml,,,,,,,,,,symbotic.map,50,300,16.0,16,16,,17,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_060/symbotic_agents_50_test_17.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_060_symbotic_agents_50_test_17.out.yaml']' timed out after 10.0 seconds",1,0,13.359133958816528
